Date,Location,Year,Month,Vehicle_Count,Average_Speed,Accidents,Weather_Condition,AQI,Noise_Level_dB,Traffic_Density_Index,Traffic_Level,Congestion_Index,Smart_Light_Adjustment,Emergency_Response_Time_min
2024-01-19,Adyar,2024,January,3233,37.11439423376665,2,Cloudy,130,93,40.4125,Medium,0.4,5,11.294014099369555
2024-01-19,T Nagar,2024,January,7035,21.12889912007593,1,Clear,147,76,87.9375,High,0.88,30,12.009767010625232
2024-01-19,Koyambedu,2024,January,6431,33.861853692575984,0,Rainy,102,84,80.3875,High,0.8,20,11.639313898486673
2024-01-19,Ambattur,2024,January,5010,29.561590617311634,0,Clear,96,66,62.625,Medium,0.63,20,10.187184590409117
2024-01-19,Pallavaram,2024,January,1702,29.742236568873597,0,Cloudy,132,94,21.275,Low,0.21,5,6.3279568749099475
2024-01-19,Porur,2024,January,4755,32.37173312958137,1,Rainy,123,68,59.4375,Medium,0.59,10,12.084148600805138
2024-01-20,Anna Salai,2024,January,5718,34.928301450134214,1,Clear,161,67,71.475,High,0.71,20,14.333278727113756
2024-01-20,Guindy,2024,January,5996,33.92794069146653,1,Rainy,130,66,74.95,High,0.75,20,14.416966472721223
2024-01-20,Teynampet,2024,January,2266,29.679697451008977,0,Cloudy,119,82,28.325,Low,0.28,5,10.933894061705663
2024-01-20,Velachery,2024,January,5889,38.60848259222789,0,Rainy,146,67,73.6125,High,0.74,20,9.921974891444437
2024-01-20,Tambaram,2024,January,3827,30.486980065697548,0,Clear,84,74,47.8375,Medium,0.48,10,8.339611003250344
2024-01-20,Chromepet,2024,January,4431,31.326468720369412,1,Clear,178,76,55.3875,Medium,0.55,10,6.035689886997636
2024-01-20,Adyar,2024,January,1697,36.42245892947258,0,Cloudy,169,68,21.212500000000002,Low,0.21,5,13.831178242830916
2024-01-20,T Nagar,2024,January,3430,36.601842821463705,1,Clear,174,87,42.875,Medium,0.43,10,6.370534205834131
2024-01-20,Koyambedu,2024,January,5082,31.94150169433511,0,Clear,81,84,63.525,Medium,0.64,20,7.879457294514411
2024-01-20,Ambattur,2024,January,2108,20.31918984950422,0,Clear,177,91,26.35,Low,0.26,5,12.403984707524746
2024-01-20,Pallavaram,2024,January,4772,30.572545567060757,0,Clear,102,71,59.650000000000006,Medium,0.6,10,12.047636836625522
2024-01-20,Porur,2024,January,2647,35.80944093120128,0,Cloudy,130,84,33.0875,Low,0.33,5,11.810127540320266
2024-01-21,Anna Salai,2024,January,5782,38.44304026845015,0,Cloudy,129,83,72.275,High,0.72,20,12.417069954549104
2024-01-21,Guindy,2024,January,4897,34.60351671235777,0,Cloudy,95,72,61.212500000000006,Medium,0.61,20,10.41977413948906
2024-01-21,Teynampet,2024,January,4011,32.60506976462192,0,Cloudy,105,67,50.1375,Medium,0.5,10,6.549509761469858
2024-01-21,Velachery,2024,January,3294,46.46605502849662,0,Rainy,81,91,41.175,Medium,0.41,10,14.983580130291347
2024-01-21,Tambaram,2024,January,2159,33.137569392473225,0,Clear,94,79,26.987499999999997,Low,0.27,5,13.92139587162008
2024-01-21,Chromepet,2024,January,4311,38.06116343395553,1,Rainy,172,72,53.8875,Medium,0.54,10,9.311522470616968
2024-01-21,Adyar,2024,January,2869,28.32473952286552,0,Clear,106,82,35.862500000000004,Low,0.36,5,10.303261097546361
2024-01-21,T Nagar,2024,January,3486,29.549160753955164,2,Clear,92,93,43.575,Medium,0.44,10,8.9355095015367
2024-01-21,Koyambedu,2024,January,7130,38.23662805731112,1,Clear,144,78,89.125,High,0.89,30,11.379781756531884
2024-01-21,Ambattur,2024,January,1646,40.222806378926855,0,Clear,134,83,20.575,Low,0.21,5,12.311400397533495
2024-01-21,Pallavaram,2024,January,4719,33.05141554903298,0,Clear,72,68,58.987500000000004,Medium,0.59,10,7.315631987761045
2024-01-21,Porur,2024,January,4411,25.756821541847398,0,Clear,115,67,55.137499999999996,Medium,0.55,10,9.32796533512297
2024-01-22,Anna Salai,2024,January,3234,34.16221330299387,0,Clear,126,86,40.425,Medium,0.4,5,11.402347867422048
2024-01-22,Guindy,2024,January,3343,35.94702950389781,0,Clear,72,73,41.7875,Medium,0.42,10,14.880197205852998
2024-01-22,Teynampet,2024,January,1988,35.49409019464412,1,Clear,109,74,24.85,Low,0.25,5,8.24874135800422
2024-01-22,Velachery,2024,January,4476,32.183051675194974,0,Clear,179,72,55.95,Medium,0.56,10,12.450004468590338
2024-01-22,Tambaram,2024,January,3459,34.23557940369531,1,Clear,164,84,43.237500000000004,Medium,0.43,10,8.466717635476922
2024-01-22,Chromepet,2024,January,7259,31.25111577857947,2,Clear,116,66,90.73750000000001,High,0.91,30,5.923397530363586
2024-01-22,Adyar,2024,January,3885,29.4408088813157,0,Rainy,157,90,48.5625,Medium,0.49,10,12.701458200274809
2024-01-22,T Nagar,2024,January,4419,38.77834260323402,1,Cloudy,87,65,55.2375,Medium,0.55,10,11.493068829755433
2024-01-22,Koyambedu,2024,January,6236,35.48899156701356,1,Rainy,163,91,77.95,High,0.78,20,10.14339715522804
2024-01-22,Ambattur,2024,January,3302,34.24658220688835,0,Cloudy,157,68,41.275,Medium,0.41,10,11.750358888267911
2024-01-22,Pallavaram,2024,January,7034,32.46426128613919,1,Rainy,155,80,87.925,High,0.88,30,13.79300053959024
2024-01-22,Porur,2024,January,5561,34.0991322173246,1,Cloudy,146,69,69.5125,Medium,0.7,20,12.565106010010775
2024-01-23,Anna Salai,2024,January,4869,35.80158214393498,2,Clear,147,82,60.8625,Medium,0.61,20,13.57817422926187
2024-01-23,Guindy,2024,January,7230,43.64340787907153,0,Clear,124,78,90.375,High,0.9,30,7.900188364857853
2024-01-23,Teynampet,2024,January,1762,38.27268424913572,0,Clear,83,77,22.025,Low,0.22,5,13.004835172951967
2024-01-23,Velachery,2024,January,7383,31.66845439025457,1,Cloudy,126,80,92.2875,High,0.92,30,8.600093471331112
2024-01-23,Tambaram,2024,January,2123,31.721181286471545,0,Rainy,140,93,26.5375,Low,0.27,5,5.206518563939273
2024-01-23,Chromepet,2024,January,2516,30.94159449837702,0,Cloudy,66,79,31.45,Low,0.31,5,5.431842364569994
2024-01-23,Adyar,2024,January,5143,33.99739734373513,0,Clear,133,83,64.2875,Medium,0.64,20,12.303545627051575
2024-01-23,T Nagar,2024,January,6476,30.93774274879558,0,Foggy,142,93,80.95,High,0.81,30,7.719093046394978
2024-01-23,Koyambedu,2024,January,3549,37.374118724948126,0,Foggy,83,68,44.3625,Medium,0.44,10,8.075842535500193
2024-01-23,Ambattur,2024,January,6923,21.782418721009734,1,Clear,68,83,86.5375,High,0.87,30,11.225780461355468
2024-01-23,Pallavaram,2024,January,5223,37.67584154637372,0,Rainy,173,88,65.2875,Medium,0.65,20,12.415092599148535
2024-01-23,Porur,2024,January,6048,36.37688743902715,0,Clear,74,94,75.6,High,0.76,20,10.588842511336091
2024-01-24,Anna Salai,2024,January,4608,41.313712415738195,0,Clear,172,77,57.599999999999994,Medium,0.58,10,12.063722413348804
2024-01-24,Guindy,2024,January,6779,39.383947772769766,1,Clear,115,75,84.7375,High,0.85,30,14.410528365114189
2024-01-24,Teynampet,2024,January,5590,31.581511073729732,0,Cloudy,145,92,69.875,Medium,0.7,20,13.541599451204977
2024-01-24,Velachery,2024,January,3556,38.82149040469253,0,Clear,76,82,44.45,Medium,0.44,10,7.408036511638708
2024-01-24,Tambaram,2024,January,4670,34.1596626139285,2,Clear,78,89,58.375,Medium,0.58,10,14.067916477364031
2024-01-24,Chromepet,2024,January,3182,25.32846621277865,0,Clear,68,75,39.775,Low,0.4,5,7.972642552485456
2024-01-24,Adyar,2024,January,3755,35.79415969864446,0,Clear,123,86,46.9375,Medium,0.47,10,11.605882590813133
2024-01-24,T Nagar,2024,January,2654,31.878732897146527,1,Clear,116,65,33.175,Low,0.33,5,13.747163235225948
2024-01-24,Koyambedu,2024,January,5999,35.001107581984996,3,Clear,97,79,74.9875,High,0.75,20,11.23446127267688
2024-01-24,Ambattur,2024,January,4691,43.257249151376215,0,Clear,142,88,58.637499999999996,Medium,0.59,10,13.061961361092047
2024-01-24,Pallavaram,2024,January,3196,36.12393451366079,1,Clear,67,74,39.95,Low,0.4,5,14.273471088807739
2024-01-24,Porur,2024,January,5491,29.91332574405002,0,Clear,65,86,68.63749999999999,Medium,0.69,20,14.66937065111765
2024-01-25,Anna Salai,2024,January,6223,39.82207502808102,0,Rainy,108,68,77.7875,High,0.78,20,9.106329301600155
2024-01-25,Guindy,2024,January,6182,36.81271285068219,0,Foggy,161,70,77.275,High,0.77,20,14.927682065945273
2024-01-25,Teynampet,2024,January,3148,29.32419085484046,0,Clear,104,66,39.35,Low,0.39,5,7.716811637846139
2024-01-25,Velachery,2024,January,7039,26.96881116262672,0,Clear,80,81,87.9875,High,0.88,30,9.621865772795413
2024-01-25,Tambaram,2024,January,2945,30.113312203906396,0,Rainy,179,76,36.8125,Low,0.37,5,12.607055595434755
2024-01-25,Chromepet,2024,January,5699,39.18150900335861,0,Clear,152,86,71.2375,High,0.71,20,14.701535679215166
2024-01-25,Adyar,2024,January,5423,33.49198933178477,0,Cloudy,93,88,67.7875,Medium,0.68,20,5.529413612448957
2024-01-25,T Nagar,2024,January,1753,35.40571259477706,0,Clear,71,93,21.912499999999998,Low,0.22,5,14.456416967053796
2024-01-25,Koyambedu,2024,January,4683,28.30735164611916,0,Clear,98,69,58.537499999999994,Medium,0.59,10,14.986754975597695
2024-01-25,Ambattur,2024,January,4057,39.31609489508712,1,Cloudy,155,88,50.712500000000006,Medium,0.51,10,14.095794412354921
2024-01-25,Pallavaram,2024,January,7092,24.924081678211316,1,Cloudy,65,83,88.64999999999999,High,0.89,30,6.083842153944873
2024-01-25,Porur,2024,January,1598,31.723112419661575,0,Clear,140,93,19.975,Low,0.2,5,13.407002585838589
2024-01-26,Anna Salai,2024,January,3700,37.09231929556897,0,Clear,91,70,46.25,Medium,0.46,10,11.397618036350984
2024-01-26,Guindy,2024,January,7480,29.386842774803274,0,Rainy,119,81,93.5,High,0.94,30,5.0952653935564225
2024-01-26,Teynampet,2024,January,4461,38.07064639725221,0,Clear,67,93,55.7625,Medium,0.56,10,14.843762114665498
2024-01-26,Velachery,2024,January,6473,30.654030107241987,0,Cloudy,97,83,80.9125,High,0.81,30,6.505237233332174
2024-01-26,Tambaram,2024,January,5933,28.869647035918465,0,Clear,152,84,74.1625,High,0.74,20,8.968213969230291
2024-01-26,Chromepet,2024,January,5277,41.43241032322237,1,Clear,154,85,65.9625,Medium,0.66,20,5.302725040382433
2024-01-26,Adyar,2024,January,4369,35.769650965495025,0,Clear,78,67,54.6125,Medium,0.55,10,8.095191148287885
2024-01-26,T Nagar,2024,January,4734,37.59518039024813,2,Cloudy,176,72,59.175,Medium,0.59,10,10.683257233262896
2024-01-26,Koyambedu,2024,January,5291,40.09104792276349,1,Clear,114,69,66.1375,Medium,0.66,20,14.308531224280047
2024-01-26,Ambattur,2024,January,2456,21.90350525249535,1,Clear,68,87,30.7,Low,0.31,5,14.903645261736576
2024-01-26,Pallavaram,2024,January,7300,38.1739131998516,0,Clear,111,69,91.25,High,0.91,30,9.233582750673488
2024-01-26,Porur,2024,January,5567,31.194874077528265,1,Foggy,87,94,69.5875,Medium,0.7,20,9.281838869262115
2024-01-27,Anna Salai,2024,January,1660,31.85363604613043,0,Foggy,121,88,20.75,Low,0.21,5,6.60343431797171
2024-01-27,Guindy,2024,January,7199,37.18720538832793,0,Cloudy,107,81,89.9875,High,0.9,30,9.98358896660562
2024-01-27,Teynampet,2024,January,5993,33.184796132952734,0,Foggy,173,83,74.91250000000001,High,0.75,20,14.40081015761175
2024-01-27,Velachery,2024,January,2800,37.972605377282605,1,Clear,174,83,35.0,Low,0.35,5,6.653961574414922
2024-01-27,Tambaram,2024,January,6411,34.79578516241959,0,Foggy,98,90,80.13749999999999,High,0.8,20,7.664732430955569
2024-01-27,Chromepet,2024,January,5487,35.84104507342028,1,Clear,163,74,68.5875,Medium,0.69,20,13.913178737187247
2024-01-27,Adyar,2024,January,3027,32.54889203992355,0,Clear,112,67,37.8375,Low,0.38,5,11.264306138272822
2024-01-27,T Nagar,2024,January,7011,29.67533355420931,0,Clear,154,86,87.6375,High,0.88,30,8.305072379589749
2024-01-27,Koyambedu,2024,January,6754,31.298412146262475,1,Foggy,122,89,84.425,High,0.84,30,13.127449651640314
2024-01-27,Ambattur,2024,January,2718,34.485879347600275,0,Cloudy,78,77,33.975,Low,0.34,5,6.0896414170211
2024-01-27,Pallavaram,2024,January,5996,44.186191963872695,0,Cloudy,92,80,74.95,High,0.75,20,13.583513658315013
2024-01-27,Porur,2024,January,6235,42.35953199556771,0,Foggy,123,76,77.9375,High,0.78,20,10.180016659878095
2024-01-28,Anna Salai,2024,January,4604,31.733520110703026,0,Cloudy,85,86,57.550000000000004,Medium,0.58,10,12.569344303956177
2024-01-28,Guindy,2024,January,4235,35.30128838666238,2,Cloudy,104,85,52.93750000000001,Medium,0.53,10,10.18391591566125
2024-01-28,Teynampet,2024,January,6055,33.56138513026976,0,Clear,60,92,75.6875,High,0.76,20,7.462729218989734
2024-01-28,Velachery,2024,January,2454,35.65133309434512,1,Rainy,134,81,30.675,Low,0.31,5,11.408486227842776
2024-01-28,Tambaram,2024,January,6065,36.29456373771388,0,Foggy,125,66,75.8125,High,0.76,20,6.54791136006791
2024-01-28,Chromepet,2024,January,4946,37.637575078778006,1,Foggy,176,80,61.824999999999996,Medium,0.62,20,7.29870434548176
2024-01-28,Adyar,2024,January,2545,20.494306090912957,0,Clear,94,75,31.8125,Low,0.32,5,10.493256690120225
2024-01-28,T Nagar,2024,January,3193,36.8324933294347,0,Clear,136,65,39.9125,Low,0.4,5,8.899835813102193
2024-01-28,Koyambedu,2024,January,4936,33.00539485391676,0,Clear,162,76,61.7,Medium,0.62,20,12.452022852872187
2024-01-28,Ambattur,2024,January,2062,31.47531042884198,0,Clear,157,70,25.775,Low,0.26,5,10.835724775416182
2024-01-28,Pallavaram,2024,January,3985,38.97128339081035,1,Clear,157,83,49.8125,Medium,0.5,10,8.813351276089127
2024-01-28,Porur,2024,January,7395,42.33412208202384,0,Cloudy,158,92,92.4375,High,0.92,30,8.267299348347148
2024-01-29,Anna Salai,2024,January,4854,38.44501572020704,0,Rainy,155,93,60.675000000000004,Medium,0.61,20,14.132427819679872
2024-01-29,Guindy,2024,January,1725,32.40724196394453,0,Rainy,104,69,21.5625,Low,0.22,5,5.400826619606452
2024-01-29,Teynampet,2024,January,6393,29.61997174930545,0,Clear,135,86,79.9125,High,0.8,20,11.910310391841053
2024-01-29,Velachery,2024,January,2459,19.9687778594516,1,Clear,92,85,30.7375,Low,0.31,5,8.918985788955002
2024-01-29,Tambaram,2024,January,7100,35.91257998290678,0,Clear,141,67,88.75,High,0.89,30,8.773576745634003
2024-01-29,Chromepet,2024,January,6048,37.89508053897218,0,Clear,128,82,75.6,High,0.76,20,11.518767732847808
2024-01-29,Adyar,2024,January,4567,34.49068244950985,1,Clear,142,82,57.087500000000006,Medium,0.57,10,13.504647532438291
2024-01-29,T Nagar,2024,January,2315,39.66873104418996,0,Clear,90,76,28.9375,Low,0.29,5,12.24412245320069
2024-01-29,Koyambedu,2024,January,6254,28.39904882083754,0,Foggy,150,82,78.175,High,0.78,20,11.701112682450216
2024-01-29,Ambattur,2024,January,6142,34.143805217724754,0,Clear,123,74,76.775,High,0.77,20,9.962024500413968
2024-01-29,Pallavaram,2024,January,6811,33.74849520206055,1,Cloudy,165,68,85.1375,High,0.85,30,9.691784639133
2024-01-29,Porur,2024,January,4620,34.44945657871967,1,Cloudy,161,84,57.75,Medium,0.58,10,9.607152754868764
2024-01-30,Anna Salai,2024,January,1516,40.83965831476954,1,Cloudy,173,92,18.95,Low,0.19,5,6.454474632846318
2024-01-30,Guindy,2024,January,2743,34.47578887950619,0,Cloudy,74,83,34.2875,Low,0.34,5,10.595029883719551
2024-01-30,Teynampet,2024,January,3705,33.526037746137355,0,Rainy,105,88,46.3125,Medium,0.46,10,8.154642780700105
2024-01-30,Velachery,2024,January,4024,30.316532600947344,0,Cloudy,179,68,50.3,Medium,0.5,10,11.182278962253456
2024-01-30,Tambaram,2024,January,2569,41.6428973571073,2,Rainy,107,88,32.1125,Low,0.32,5,10.343352476243938
2024-01-30,Chromepet,2024,January,4944,27.844018887106863,0,Clear,127,75,61.8,Medium,0.62,20,14.399241953614144
2024-01-30,Adyar,2024,January,4065,32.23500283576294,0,Clear,142,67,50.81250000000001,Medium,0.51,10,9.349301320567234
2024-01-30,T Nagar,2024,January,7364,43.46968533548747,0,Rainy,144,91,92.05,High,0.92,30,11.64397208012618
2024-01-30,Koyambedu,2024,January,2560,37.341216490357674,1,Clear,99,79,32.0,Low,0.32,5,10.92802558689901
2024-01-30,Ambattur,2024,January,3827,34.89911674149365,0,Cloudy,60,80,47.8375,Medium,0.48,10,11.843947579040913
2024-01-30,Pallavaram,2024,January,4920,35.10846027763142,0,Cloudy,79,76,61.5,Medium,0.62,20,7.669748587728486
2024-01-30,Porur,2024,January,1801,30.268110063210912,1,Clear,81,82,22.5125,Low,0.23,5,7.572489444186017
2024-01-31,Anna Salai,2024,January,5776,34.657363775712376,2,Clear,113,94,72.2,High,0.72,20,10.596779562290756
2024-01-31,Guindy,2024,January,2106,33.25067080502103,0,Rainy,136,88,26.325,Low,0.26,5,13.490615813633513
2024-01-31,Teynampet,2024,January,4670,35.89814299727502,0,Rainy,164,70,58.375,Medium,0.58,10,12.200086836966932
2024-01-31,Velachery,2024,January,2199,27.468793071868458,0,Cloudy,124,79,27.487499999999997,Low,0.27,5,9.889346996821025
2024-01-31,Tambaram,2024,January,6588,36.989260038846595,1,Cloudy,74,66,82.35,High,0.82,30,7.550944331986341
2024-01-31,Chromepet,2024,January,2639,40.083148374431545,0,Rainy,120,87,32.9875,Low,0.33,5,12.593472261010207
2024-01-31,Adyar,2024,January,1690,33.980884374397135,0,Cloudy,138,76,21.125,Low,0.21,5,14.262461976126728
2024-01-31,T Nagar,2024,January,3800,38.23549196652904,0,Clear,73,74,47.5,Medium,0.48,10,7.130203209848723
2024-01-31,Koyambedu,2024,January,2480,36.55173137422289,0,Clear,128,87,31.0,Low,0.31,5,12.990937212127303
2024-01-31,Ambattur,2024,January,4475,31.96129929916972,0,Clear,108,68,55.93749999999999,Medium,0.56,10,6.724455284822451
2024-01-31,Pallavaram,2024,January,2684,29.707371567714425,0,Clear,65,72,33.550000000000004,Low,0.34,5,14.00782978276757
2024-01-31,Porur,2024,January,4827,30.408057556396706,0,Clear,100,79,60.3375,Medium,0.6,10,11.420498938858062
2024-02-01,Anna Salai,2024,February,4894,36.464462845773575,0,Foggy,90,83,61.175000000000004,Medium,0.61,20,6.81010004261715
2024-02-01,Guindy,2024,February,1627,34.71927434007398,0,Cloudy,175,80,20.3375,Low,0.2,5,5.362595287969462
2024-02-01,Teynampet,2024,February,3565,41.37546510940849,0,Rainy,149,77,44.5625,Medium,0.45,10,11.946162936184066
2024-02-01,Velachery,2024,February,3316,38.95435056101947,1,Cloudy,123,89,41.449999999999996,Medium,0.41,10,11.061018240528465
2024-02-01,Tambaram,2024,February,7354,38.94392491563651,0,Clear,148,79,91.925,High,0.92,30,11.113178165067392
2024-02-01,Chromepet,2024,February,2069,36.31540400856111,0,Clear,110,78,25.8625,Low,0.26,5,9.822619189796782
2024-02-01,Adyar,2024,February,6942,30.189005253391677,0,Foggy,118,79,86.775,High,0.87,30,11.144431434087466
2024-02-01,T Nagar,2024,February,3395,36.62669647987496,0,Clear,114,76,42.4375,Medium,0.42,10,13.732230924888402
2024-02-01,Koyambedu,2024,February,4233,35.319265825141116,1,Cloudy,176,75,52.912499999999994,Medium,0.53,10,14.520015815873329
2024-02-01,Ambattur,2024,February,5363,29.30809305722126,0,Clear,108,85,67.03750000000001,Medium,0.67,20,8.445079567646516
2024-02-01,Pallavaram,2024,February,6221,41.04974629279356,0,Clear,162,67,77.7625,High,0.78,20,9.878719681483373
2024-02-01,Porur,2024,February,5514,40.511446874645756,0,Clear,99,89,68.925,Medium,0.69,20,7.730278767283446
2024-02-02,Anna Salai,2024,February,4401,29.2792542779147,0,Cloudy,74,78,55.012499999999996,Medium,0.55,10,9.115853492803097
2024-02-02,Guindy,2024,February,3186,31.811025474417356,0,Rainy,129,66,39.825,Low,0.4,5,12.958885541380134
2024-02-02,Teynampet,2024,February,4509,32.250248902797615,1,Cloudy,124,82,56.362500000000004,Medium,0.56,10,9.249891384150008
2024-02-02,Velachery,2024,February,1654,38.04925771899808,0,Cloudy,164,67,20.674999999999997,Low,0.21,5,8.916404125278335
2024-02-02,Tambaram,2024,February,4037,37.47362590226998,3,Rainy,66,73,50.4625,Medium,0.5,10,13.5011110395117
2024-02-02,Chromepet,2024,February,2909,35.22203606393178,0,Cloudy,121,75,36.3625,Low,0.36,5,5.01272361694795
2024-02-02,Adyar,2024,February,5557,36.36928640199562,1,Rainy,113,90,69.4625,Medium,0.69,20,13.52188076255657
2024-02-02,T Nagar,2024,February,2284,28.561839017772332,0,Clear,111,67,28.549999999999997,Low,0.29,5,6.814079660785791
2024-02-02,Koyambedu,2024,February,4675,36.90680640679226,1,Rainy,110,69,58.4375,Medium,0.58,10,7.745119750426342
2024-02-02,Ambattur,2024,February,5841,34.49557312226965,3,Cloudy,63,73,73.0125,High,0.73,20,8.616090685342918
2024-02-02,Pallavaram,2024,February,7096,31.60478408720705,0,Clear,60,74,88.7,High,0.89,30,13.8065223085351
2024-02-02,Porur,2024,February,7301,27.337468630348404,2,Clear,164,70,91.2625,High,0.91,30,14.086815408438213
2024-02-03,Anna Salai,2024,February,4306,35.13480578093176,0,Clear,125,70,53.825,Medium,0.54,10,11.611785572983386
2024-02-03,Guindy,2024,February,2037,36.78479948108905,1,Clear,171,75,25.4625,Low,0.25,5,9.394428645626128
2024-02-03,Teynampet,2024,February,7486,26.487590991467062,0,Rainy,157,81,93.575,High,0.94,30,10.161278103248964
